"disease","state","year","weeks_reporting","count","population","raw_rate","rate"
"Hepatitis A","District Of Columbia",1986,11,14,614147,2.27958452943676,10.7762177755192
"Hepatitis A","District Of Columbia",1987,26,38,612651,6.20255251358441,12.4051050271688
"Hepatitis A","District Of Columbia",1988,21,9,611127,1.47268898281372,3.64665843363397
"Hepatitis A","District Of Columbia",1989,24,9,609299,1.47710729871541,3.20039914721672
"Hepatitis A","District Of Columbia",1990,42,10,606900,1.64771791069369,2.04003169895409
"Hepatitis A","District Of Columbia",1991,37,64,603744,10.6005194254518,14.898027300635
"Hepatitis A","District Of Columbia",1992,35,12,599967,2.00011000605033,2.97159200898907
"Hepatitis A","District Of Columbia",1993,26,8,595785,1.34276626635447,2.68553253270895
"Hepatitis A","District Of Columbia",1994,29,23,591406,3.88903731108579,6.97344621298141
"Hepatitis A","District Of Columbia",1995,38,14,587034,2.38487038229472,3.26350683892962
"Hepatitis A","District Of Columbia",1996,41,30,582869,5.14695411833534,6.52784424764482
"Hepatitis A","District Of Columbia",1997,26,16,579101,2.76290318959905,5.5258063791981
"Hepatitis A","District Of Columbia",1998,34,46,575921,7.98720657868006,12.2157277085695
"Hepatitis A","District Of Columbia",1999,38,49,573512,8.54384912608629,11.6915830146444
"Hepatitis A","District Of Columbia",2000,31,32,572059,5.59382860858758,9.38319637569529
"Hepatitis A","District Of Columbia",2001,42,52,571698,9.09571137208806,11.2613569368709
"Hepatitis A","District Of Columbia",2002,48,73,572365,12.7540992199034,13.816940821562
"Hepatitis A","District Of Columbia",2003,38,39,573947,6.79505250484801,9.29849290137096
"Hepatitis A","District Of Columbia",2004,44,5,576339,0.867544969193478,1.02528041813775
"Hepatitis A","District Of Columbia",2005,40,5,579433,0.862912536911084,1.12178629798441
"Hepatitis A","District Of Columbia",2006,50,8,583125,1.37191854233655,1.42679528403001
"Hepatitis A","District Of Columbia",2007,48,14,587310,2.38374963818086,2.5823954413626
"Hepatitis A","District Of Columbia",2010,31,0,601723,0,0
"Hepatitis A","Florida",1966,51,649,6076182,10.6810493826551,10.8904817234915
"Hepatitis A","Florida",1967,52,646,6241386,10.3502651494396,10.3502651494396
"Hepatitis A","Florida",1968,51,1116,6411565,17.4060467296206,17.7473417635347
"Hepatitis A","Florida",1969,49,1356,6592214,20.5697205824932,21.829091230401
"Hepatitis A","Florida",1970,50,1804,6789443,26.5706627185765,27.6334892273195
"Hepatitis A","Florida",1971,50,2121,7008662,30.2625522531975,31.4730543433255
"Hepatitis A","Florida",1972,46,2193,7250063,30.2480130172662,34.1934060195183
"Hepatitis A","Florida",1973,49,3296,7512296,43.8747355003051,46.5609437962421
"Hepatitis A","Florida",1974,49,3439,7793754,44.1250775941863,46.8266129570957
"Hepatitis A","Florida",1975,50,2279,8092494,28.1618991623596,29.288375128854
"Hepatitis A","Florida",1976,50,1712,8406176,20.3659785376847,21.1806176791921
"Hepatitis A","Florida",1977,51,1412,8732000,16.1704076958314,16.4874745133967
"Hepatitis A","Florida",1978,49,1574,9066647,17.3603317742491,18.4232092298153
"Hepatitis A","Florida",1979,50,1268,9406243,13.4804087030284,14.0196250511495
"Hepatitis A","Florida",1980,37,1344,9746324,13.7898144982662,19.3802798354012
"Hepatitis A","Florida",1981,48,1229,10082727,12.189162713619,13.2049262730873
"Hepatitis A","Florida",1982,49,967,10414526,9.2851081268605,9.85358413462747
"Hepatitis A","Florida",1983,50,902,10741769,8.39712713985937,8.73301222545374
"Hepatitis A","Florida",1984,48,678,11064644,6.1276259769406,6.63826147501899
"Hepatitis A","Florida",1985,43,775,11383474,6.80811499196115,8.23306929260418
"Hepatitis A","Florida",1986,39,881,11698722,7.53073711812282,10.0409828241638
"Hepatitis A","Florida",1987,50,550,12010988,4.57914036713716,4.76230598182264
"Hepatitis A","Florida",1988,22,280,12321008,2.27254133752693,5.37146134324547
"Hepatitis A","Florida",1989,33,725,12629652,5.74045904035994,9.04557182117324
"Hepatitis A","Florida",1990,42,476,12937926,3.67910590924697,4.55508350668672
"Hepatitis A","Florida",1991,37,587,13246692,4.43129499802668,6.22776594317263
"Hepatitis A","Florida",1992,35,372,13555784,2.74421604829348,4.07712098603603
"Hepatitis A","Florida",1993,26,331,13864752,2.38734886855531,4.77469773711062
"Hepatitis A","Florida",1994,28,516,14173127,3.64069269964208,6.76128644219243
"Hepatitis A","Florida",1995,40,519,14480420,3.58415018348915,4.6593952385359
"Hepatitis A","Florida",1996,44,552,14786125,3.73322963251021,4.41199865660297
"Hepatitis A","Florida",1997,26,417,15089720,2.76347076022617,5.52694152045234
"Hepatitis A","Florida",1998,34,358,15390666,2.32608517396193,3.55754203076531
"Hepatitis A","Florida",1999,38,578,15688408,3.68424890530639,5.04160376515611
"Hepatitis A","Florida",2000,39,631,15982378,3.9480983368057,5.26413111574093
"Hepatitis A","Florida",2001,39,762,16272186,4.68283732744943,6.24378310326591
"Hepatitis A","Florida",2002,46,1002,16558219,6.05137545287932,6.84068529455924
"Hepatitis A","Florida",2003,46,374,16841116,2.22075544162275,2.51041919487789
"Hepatitis A","Florida",2004,49,282,17121583,1.64704396783872,1.74788339444109
"Hepatitis A","Florida",2005,51,288,17400396,1.65513474520925,1.68758836766433
"Hepatitis A","Florida",2006,52,217,17678393,1.22748713641562,1.22748713641562
"Hepatitis A","Florida",2007,52,159,17956480,0.885474213208825,0.885474213208825
"Hepatitis A","Florida",2008,51,153,18235627,0.839016941945566,0.855468254532734
"Hepatitis A","Florida",2009,52,176,18516869,0.950484663470914,0.950484663470914
"Hepatitis A","Florida",2010,51,152,18801310,0.808454304513888,0.824306349700434
"Hepatitis A","Florida",2011,51,96,19089928,0.502882986253275,0.512743436964123
"Hepatitis A","Georgia",1966,47,509,4306523,11.8192797298424,13.0766499138682
"Hepatitis A","Georgia",1967,51,922,4373252,21.0827091601399,21.4960956142603
"Hepatitis A","Georgia",1968,50,990,4442463,22.2849351812272,23.1763325884763
"Hepatitis A","Georgia",1969,48,750,4514462,16.613275291718,17.9977148993612
"Hepatitis A","Georgia",1970,51,763,4589575,16.6246329997876,16.9506061958618
"Hepatitis A","Georgia",1971,50,771,4668031,16.5165998254939,17.1772638185136
"Hepatitis A","Georgia",1972,47,712,4749598,14.9907423744073,16.5855022014719
"Hepatitis A","Georgia",1973,50,888,4833908,18.3702296361453,19.1050388215911
"Hepatitis A","Georgia",1974,48,1005,4920562,20.4244962262441,22.1265375784311
"Hepatitis A","Georgia",1975,48,1048,5009127,20.9218093292504,22.6652934400213
"Hepatitis A","Georgia",1976,51,1368,5099141,26.8280480967284,27.3540882554878
"Hepatitis A","Georgia",1977,47,1073,5190101,20.6739714699194,22.8733301369321
"Hepatitis A","Georgia",1978,43,528,5281471,9.99721479110649,12.0896550962218
"Hepatitis A","Georgia",1979,42,589,5372677,10.9628775375851,13.5730864751053
"Hepatitis A","Georgia",1980,38,597,5463105,10.9278514690821,14.9539020103229
"Hepatitis A","Georgia",1981,48,498,5552381,8.96912513748606,9.71655223227657
"Hepatitis A","Georgia",1982,46,342,5641222,6.06251624204827,6.85327923014152
"Hepatitis A","Georgia",1983,46,231,5730681,4.03093454338149,4.55670861425734
"Hepatitis A","Georgia",1984,44,170,5821879,2.92001946450622,3.45093209441644
"Hepatitis A","Georgia",1985,40,176,5916008,2.97497907372674,3.86747279584477
"Hepatitis A","Georgia",1986,38,144,6014339,2.39427807444841,3.27638052292941
"Hepatitis A","Georgia",1987,44,161,6118223,2.6314830302851,3.10993449033694
"Hepatitis A","Georgia",1988,22,281,6229107,4.51107999910742,10.662552725163
"Hepatitis A","Georgia",1989,33,283,6348546,4.45771362450552,7.02427601437233
"Hepatitis A","Georgia",1990,41,298,6478216,4.60003186062336,5.83418675005889
"Hepatitis A","Georgia",1991,36,171,6619421,2.58330751284742,3.73144418522405
"Hepatitis A","Georgia",1992,34,136,6771458,2.00843008994518,3.07171660815145
"Hepatitis A","Georgia",1993,27,37,6933012,0.533678580103424,1.02782541353252
"Hepatitis A","Georgia",1994,29,48,7102632,0.675805813957417,1.21178973537192
"Hepatitis A","Georgia",1995,34,56,7278710,0.769367099389864,1.1766790931845
"Hepatitis A","Georgia",1996,33,148,7459456,1.98405889115775,3.12639582849099
"Hepatitis A","Georgia",1997,25,403,7642891,5.27287383792337,10.9675775828806
"Hepatitis A","Georgia",1998,35,546,7826830,6.97600433381075,10.3643492959474
"Hepatitis A","Georgia",1999,37,346,8008882,4.32020349407071,6.07163734301829
"Hepatitis A","Georgia",2000,36,208,8186453,2.54078292515696,3.67001978078228
"Hepatitis A","Georgia",2001,36,723,8357323,8.65109557211083,12.4960269374934
"Hepatitis A","Georgia",2002,49,434,8521472,5.09301679334275,5.4048341480372
"Hepatitis A","Georgia",2003,47,800,8679534,9.2170846960217,10.1976256211304
"Hepatitis A","Georgia",2004,47,314,8832236,3.55515862574324,3.93336699018401
"Hepatitis A","Georgia",2005,46,108,8980398,1.20261930484595,1.35948269243456
"Hepatitis A","Georgia",2006,49,56,9124929,0.613703405253893,0.65127708312658
"Hepatitis A","Georgia",2007,49,48,9266815,0.517977320147214,0.549690217299084
"Hepatitis A","Georgia",2008,50,38,9407124,0.403949177240568,0.420107144330191
"Hepatitis A","Georgia",2009,52,43,9546998,0.450403362397269,0.450403362397269
"Hepatitis A","Georgia",2010,50,32,9687653,0.330317363761894,0.343530058312369
"Hepatitis A","Georgia",2011,52,40,9830160,0.406910976016667,0.406910976016667
"Hepatitis A","Idaho",1966,43,180,680474,26.4521495310622,31.9886459445403
"Hepatitis A","Idaho",1967,38,133,684778,19.4223529377404,26.5779566516448
"Hepatitis A","Idaho",1968,40,129,691149,18.6645716046757,24.2639430860784
"Hepatitis A","Idaho",1969,36,79,700191,11.2826357379629,16.2971405103909
"Hepatitis A","Idaho",1970,43,168,712567,23.5767303285165,28.5113948158804
"Hepatitis A","Idaho",1971,50,353,728790,48.4364494573197,50.3739074356125
"Hepatitis A","Idaho",1972,46,348,748519,46.4918058192244,52.5559544043406
"Hepatitis A","Idaho",1973,46,211,771163,27.3612712228154,30.9301326866609
"Hepatitis A","Idaho",1974,44,123,796069,15.4509219678194,18.2601805074229
"Hepatitis A","Idaho",1975,37,171,822501,20.7902482793334,29.2187273114956
"Hepatitis A","Idaho",1976,38,129,849614,15.1833656225062,20.7772371676401
"Hepatitis A","Idaho",1977,40,138,876447,15.7453901947294,20.4690072531482
"Hepatitis A","Idaho",1978,46,221,901920,24.5032818875288,27.6993621337282
"Hepatitis A","Idaho",1979,41,131,924841,14.1645969415283,17.9648546575481
"Hepatitis A","Idaho",1980,26,83,943935,8.79297833007569,17.5859566601514
"Hepatitis A","Idaho",1981,44,245,958227,25.5680543336808,30.2167914852592
"Hepatitis A","Idaho",1982,29,55,968160,5.68087919352173,10.1864040711424
"Hepatitis A","Idaho",1983,36,101,974620,10.3630132769695,14.9687969556226
"Hepatitis A","Idaho",1984,31,85,978566,8.68617957296697,14.5703657352994
"Hepatitis A","Idaho",1985,38,204,980999,20.7951282315272,28.4564912641952
"Hepatitis A","Idaho",1986,31,120,982943,12.2082358793948,20.4783311525333
"Hepatitis A","Idaho",1987,49,335,985431,33.9952771934311,36.0766206950697
"Hepatitis A","Idaho",1988,23,58,989509,5.8614929222473,13.2520709546461
"Hepatitis A","Idaho",1989,34,110,996243,11.0414828510715,16.886973772227
"Hepatitis A","Idaho",1990,41,75,1006749,7.44972182738697,9.44842768351518
"Hepatitis A","Idaho",1991,37,75,1021923,7.33910480535226,10.3144175642789
"Hepatitis A","Idaho",1992,34,67,1041563,6.43264017635035,9.83815556382995
"Hepatitis A","Idaho",1993,26,137,1065187,12.8615914388741,25.7231828777482
"Hepatitis A","Idaho",1994,28,255,1092302,23.3451920805784,43.3553567210743
"Hepatitis A","Idaho",1995,41,296,1122377,26.3726002938407,33.4481759824321
"Hepatitis A","Idaho",1996,43,206,1154828,17.8381542532741,21.571721422564
"Hepatitis A","Idaho",1997,27,78,1188999,6.56014008422211,12.6343438659092
"Hepatitis A","Idaho",1998,34,136,1224149,11.1097586976749,16.9913956552675
"Hepatitis A","Idaho",1999,37,40,1259444,3.17600464967081,4.46357410224005
"Hepatitis A","Idaho",2000,39,47,1293953,3.63228030693541,4.84304040924722
"Hepatitis A","Idaho",2001,35,37,1326846,2.78856777651664,4.1430149822533
"Hepatitis A","Idaho",2002,31,12,1358034,0.883630306752261,1.48221857906831
"Hepatitis A","Idaho",2003,5,2,1387648,0.144128770408634,1.49893921224979
"Hepatitis A","Idaho",2004,47,19,1415847,1.34195290875356,1.4847138564933
"Hepatitis A","Idaho",2005,49,21,1442820,1.45548301243398,1.54459421727688
"Hepatitis A","Idaho",2006,48,8,1468781,0.544669355063825,0.59005846798581
"Hepatitis A","Idaho",2007,38,8,1493967,0.535487062297895,0.732771769460278
"Hepatitis A","Idaho",2008,49,17,1518639,1.11942337843293,1.1879595036431
"Hepatitis A","Idaho",2009,28,4,1543076,0.259222488069285,0.481413192128672
"Hepatitis A","Idaho",2010,50,8,1567582,0.510340128937434,0.530753734094931
"Hepatitis A","Idaho",2011,45,6,1592422,0.376784545805069,0.435395475152525
"Hepatitis A","Illinois",1966,52,1120,10778459,10.3910957957905,10.3910957957905
"Hepatitis A","Illinois",1967,52,1646,10872870,15.1385972608888,15.1385972608888
"Hepatitis A","Illinois",1968,51,1888,10960403,17.2256439840761,17.5634017092541
"Hepatitis A","Illinois",1969,50,1677,11040840,15.189061701827,15.7966241699001
"Hepatitis A","Illinois",1970,51,1683,11113976,15.1430955042552,15.4400189455151
"Hepatitis A","Illinois",1971,51,2115,11179635,18.9183278344955,19.2892754390934
"Hepatitis A","Illinois",1972,47,2115,11237725,18.8205352951776,20.8227199010476
"Hepatitis A","Illinois",1973,50,2109,11288189,18.6832449385814,19.4305747361246
"Hepatitis A","Illinois",1974,47,1608,11330985,14.1911757892187,15.7008753412632
"Hepatitis A","Illinois",1975,51,1205,11366089,10.6017118113363,10.8095885135194
"Hepatitis A","Illinois",1976,52,1103,11393493,9.68096438905962,9.68096438905962
"Hepatitis A","Illinois",1977,51,1120,11413206,9.81319359345656,10.0056091541126
"Hepatitis A","Illinois",1978,49,1126,11425251,9.85536335263006,10.4587529456482
"Hepatitis A","Illinois",1979,51,1003,11429670,8.77540646405364,8.94747325746646
"Hepatitis A","Illinois",1980,37,769,11426518,6.72995920542023,9.45832104545546
"Hepatitis A","Illinois",1981,48,711,11416303,6.22793561102925,6.74693024528168
"Hepatitis A","Illinois",1982,49,323,11401293,2.83301201012903,3.00646172503489
"Hepatitis A","Illinois",1983,45,148,11384186,1.30004903293042,1.50227888249737
"Hepatitis A","Illinois",1984,43,189,11367670,1.66260984001119,2.01059794606004
"Hepatitis A","Illinois",1985,33,82,11354416,0.722185975923376,1.13799002266714
"Hepatitis A","Illinois",1986,28,146,11347084,1.28667417990384,2.38953776267856
"Hepatitis A","Illinois",1987,36,223,11348335,1.96504597370451,2.83839973979541
"Hepatitis A","Illinois",1988,22,368,11360847,3.23919510578745,7.65627934095215
"Hepatitis A","Illinois",1989,31,631,11387340,5.54124141371031,9.29498559719149
"Hepatitis A","Illinois",1990,40,1115,11430602,9.75451686621579,12.6808719260805
"Hepatitis A","Illinois",1991,34,986,11492528,8.57948747220803,13.1215690751417
"Hepatitis A","Illinois",1992,31,390,11571098,3.37046665752896,5.6536860061776
"Hepatitis A","Illinois",1993,25,466,11663291,3.99544176682207,8.31051887498992
"Hepatitis A","Illinois",1994,24,256,11766036,2.17575400925171,4.71413368671205
"Hepatitis A","Illinois",1995,37,498,11876178,4.19326823831707,5.89324184844562
"Hepatitis A","Illinois",1996,41,512,11990458,4.27006207769545,5.41568848878447
"Hepatitis A","Illinois",1997,19,354,12105488,2.92429351051358,8.00332960772137
"Hepatitis A","Illinois",1998,31,549,12217753,4.49346127720867,7.53741891660808
"Hepatitis A","Illinois",1999,36,536,12323608,4.34937560493648,6.28243142935269
"Hepatitis A","Illinois",2000,40,560,12419293,4.50911336096185,5.86184736925041
"Hepatitis A","Illinois",2001,41,405,12501805,3.23953221154865,4.10867500001293
"Hepatitis A","Illinois",2002,48,264,12571505,2.09998723303216,2.27498616911818
"Hepatitis A","Illinois",2003,44,189,12629664,1.49647686589287,1.76856356878248
"Hepatitis A","Illinois",2004,49,173,12677615,1.36460998381793,1.4481575338476
"Hepatitis A","Illinois",2005,49,90,12716740,0.707728553072564,0.751058872648435
"Hepatitis A","Illinois",2006,43,59,12748461,0.462800960837547,0.55966627822215
"Hepatitis A","Illinois",2007,47,99,12774230,0.774997788516411,0.857444361762838
"Hepatitis A","Illinois",2008,45,96,12795519,0.750262650541959,0.866970173959598
"Hepatitis A","Illinois",2009,49,80,12813820,0.624325923104898,0.662549959213361
"Hepatitis A","Illinois",2010,43,45,12830632,0.350723175600391,0.424130351888845
"Hepatitis A","Illinois",2011,45,52,12847214,0.404757015801247,0.467719218259219
"Hepatitis A","Indiana",1966,52,464,5010025,9.26143083118348,9.26143083118348
"Hepatitis A","Indiana",1967,51,608,5058670,12.0189694129089,12.2546354798287
"Hepatitis A","Indiana",1968,51,506,5105306,9.91125703336881,10.1055954065721
"Hepatitis A","Indiana",1969,48,566,5150209,10.9898452664737,11.9056657053465
"Hepatitis A","Indiana",1970,49,584,5193669,11.2444593600401,11.9328956473895
"Hepatitis A","Indiana",1971,50,585,5235867,11.1729346830238,11.6198520703448
"Hepatitis A","Indiana",1972,47,484,5276492,9.17276099347824,10.1485866310823
"Hepatitis A","Indiana",1973,49,550,5315101,10.3478748569406,10.9814182155288
"Hepatitis A","Indiana",1974,37,481,5351242,8.9885675138594,12.6325813708294
"Hepatitis A","Indiana",1975,45,453,5384454,8.41310929576146,9.72181518621325
"Hepatitis A","Indiana",1976,48,323,5414271,5.96571542133742,6.46285837311554
"Hepatitis A","Indiana",1977,47,243,5440224,4.46672784061833,4.94191165345006
"Hepatitis A","Indiana",1978,45,191,5461843,3.4969881045647,4.04096403194144
"Hepatitis A","Indiana",1979,47,273,5478663,4.98296755978603,5.51307049167816
"Hepatitis A","Indiana",1980,36,279,5490224,5.08175986990695,7.34031981208781
"Hepatitis A","Indiana",1981,45,564,5496400,10.2612619168911,11.8574582150741
"Hepatitis A","Indiana",1982,47,621,5498364,11.2942686224484,12.4957865610068
"Hepatitis A","Indiana",1983,41,270,5497626,4.9112107662471,6.22885267914267
"Hepatitis A","Indiana",1984,40,102,5495700,1.85599650635952,2.41279545826737
